text,alpha2_code,language_code,date,cluster,country,tokens,state
"Schutzstatus S: Syrer bekamen ihn nicht, die Ukrainer nun schon - Neue Zürcher Zeitung - NZZ",CH,de,2022-03-07,Accomodation,Switzerland,27,Valais
Ukraine-Krieg: In der Not stehen die Polen ihren Nachbarn bei - Neue Zürcher Zeitung - NZZ,CH,de,2022-03-07,Refugee Routes from Ukraine,Switzerland,27,Mecklenburg-Vorpommern
Aktuelle Informationen für Flüchtlinge aus der Ukraine und deren ... - Gemeinde Sinzing,CH,de,2022-03-07,Local Communities,Switzerland,20,Schwyz
Zürich: Gemeinden bereiten sich auf Ukraine-Flüchtlinge vor - Neue Zürcher Zeitung - NZZ,CH,de,2022-03-07,Current Information Refugees,Switzerland,28,Schwyz
Kardinal Czerny trifft ukrainische Flüchtlinge: Eine Reise der ... - Vatican News - Deutsch,CH,de,2022-03-07,Local Communities,Switzerland,29,Berlin
Zwei Klassen von Geflüchteten - Fürstenfeldbruck - SZ.de - Süddeutsche Zeitung - SZ.de,CH,de,2022-03-07,Accomodation,Switzerland,28,Uri
„Meine Familie und ich haben schon Angst“: Das Leben von Russen ... - Tagesspiegel,CH,de,2022-03-07,Sanktions Russia and War Strategy,Switzerland,23,Basel
Bis 450 Ukraine-Flüchtlinge werden in Ex-Schule in Dorsten ... - Dorstener Zeitung,CH,de,2022-03-07,Current Information Refugees,Switzerland,27,Ticino
„Wir dürfen auf keinen Fall in diesen Konflikt hineinrutschen“ | Cicero Online - Cicero Online,CH,de,2022-03-07,Volunteering and Donations,Switzerland,27,Vaud
Landkreis Bad Tölz-Wolfratshausen: Unterkunft für Ukraine-Flüchtlinge - Süddeutsche Zeitung - SZ.de,CH,de,2022-03-07,Local Communities,Switzerland,35,Ticino
Ukraine-Krieg: Das tut Sachsen jetzt für Flüchtlinge - Sächsische.de,CH,de,2022-03-07,Current Information Refugees,Switzerland,22,Bavaria
Flüchtlinge aus der Ukraine: Die Lehren aus 2015 - Meinung - SZ.de - Süddeutsche Zeitung - SZ.de,CH,de,2022-03-07,Local Communities,Switzerland,31,Obwalden
München: Neue Anlaufstelle für geflüchtete Ukrainer - über 5.000 in ... - Abendzeitung,CH,de,2022-03-07,Current Information Refugees,Switzerland,29,Schleswig-Holstein
Spontane Hilfsfahrt an die ukrainische Grenze - Bad Tölz ... - Süddeutsche Zeitung - SZ.de,CH,de,2022-03-07,Volunteering and Donations,Switzerland,31,Schleswig-Holstein
Ukraine-Krieg: Das ist in der Nacht passiert - fr.de,CH,de,2022-03-07,Current Information War,Switzerland,15,Geneva
"Regierung macht ""Ankerzentrum"" für Geflüchtete aus der Ukraine frei - Süddeutsche Zeitung - SZ.de",CH,de,2022-03-07,Local Communities,Switzerland,28,Baden-Württemberg
Wegen des Krieges in seiner ukrainischen Heimat: Ex-Hertha-Stürmer Voronin verlässt Dynamo Moskau - rbb24,CH,de,2022-03-07,Sanktions Russia and War Strategy,Switzerland,36,Basel
Ukrainische Kriegsflüchtlinge: Frankfurt ist eine der größten Anlaufstellen - FAZ - Frankfurter Allgemeine Zeitung,DE,de,2022-03-07,Current Information Refugees,Germany,34,Baden-Württemberg
Ukraine-Geflüchteten helfen: An wen kann ich mich wenden? - WDR Nachrichten,DE,de,2022-03-07,Local Communities,Germany,23,Solothurn
Ukraine-Krieg: Thüringer Verfassungsschutz fordert Registrierung aller Ukraine-Flüchtlinge - Handelsblatt,DE,de,2022-03-07,Local Communities,Germany,34,Thurgau
Unterbringung von Geflüchteten aus der Ukraine in Unterfranken - BR24,DE,de,2022-03-07,Current Information Refugees,Germany,20,Glarus
Ukraine-Flüchtlinge in Großbritannien: bisher nur 50 Visa ausgestellt – Kritik an London - RND,DE,de,2022-03-07,Local Communities,Germany,32,Schwyz
Ukraine-Flüchtlinge: alle Bundesländer wollen sich an Aufnahme beteiligen - RND,DE,de,2022-03-07,Local Communities,Germany,24,Schleswig-Holstein
Starnberg: So läuft die Unterbringung der ukrainischen Flüchtlinge - Süddeutsche Zeitung - SZ.de,DE,de,2022-03-07,Local Communities,Germany,30,Berlin
Erste ukrainische Flüchtlinge kommen in der Region Bodensee ... - SWR Aktuell,DE,de,2022-03-07,Local Communities,Germany,24,Saarland
Landkreis Fürstenfeldbruck nimmt erste Ukraine-Flüchtlinge auf - Merkur.de,DE,de,2022-03-07,Local Communities,Germany,23,Ticino
Flüchtlingskinder aus der Ukraine sollen in BW zur Kita gehen - SWR Aktuell,DE,de,2022-03-07,Children and Human Rights,Germany,22,Zurich
Ukrainische Flüchtlinge in Arnsberg angekommen - Unterbringung ... - sauerlandkurier.de,DE,de,2022-03-07,Local Communities,Germany,27,Schaffhausen
Menschen aus der Ukraine: Vorbereitungen für Krankentransporte ... - tagesschau.de,DE,de,2022-03-07,Volunteering and Donations,Germany,24,Basel
Landrat von Eichstätt bittet um Quartier für Flüchtlinge - BR24,DE,de,2022-03-07,Accomodation,Germany,22,Schwyz
"Ukraine-Flucht: Ehepaar will nach Deutschland, Helfer lassen sie abblitzen - FOCUS Online",DE,de,2022-03-07,Volunteering and Donations,Germany,27,Nidwalden
Ukraine-Krieg: Geflüchtete in Hotel in Esslingen aufgenommen - SWR Aktuell,DE,de,2022-03-07,Current Information Refugees,Germany,23,Grisons
Flüchtlinge aus der Ukraine in die Seniorenresidenz Schliersee? - Merkur.de,DE,de,2022-03-07,Local Communities,Germany,24,Zurich
Unis erwarten Flüchtlinge aus der Ukraine: „Wir brauchen mehr als ... - Tagesspiegel,DE,de,2022-03-07,Local Communities,Germany,25,Grisons
Hilfe für Flüchtlinge aus der Ukraine - Neuapostolische Kirche Westdeutschland,DE,de,2022-03-07,Local Communities,Germany,24,Obwalden
Baden-Württemberg: Mehr als 1000 Ukraine-Flüchtlinge in ... - Stuttgarter Nachrichten,DE,de,2022-03-07,Current Information Refugees,Germany,29,Schleswig-Holstein
Ukraine-Flüchtlinge in Bad Liebenstein - Erste Schritte im neuen Alltag - inSüdthüringen,DE,de,2022-03-07,Local Communities,Germany,30,Brandenburg
"Konstanz: Konstanz rückt zusammen, aber die Hilfe für Ukraine ... - SÜDKURIER Online",DE,de,2022-03-07,Volunteering and Donations,Germany,25,Saarland
Zehntausende Flüchtlinge auch in Deutschland - Politik - SZ.de - Süddeutsche Zeitung - SZ.de,DE,de,2022-03-07,Local Communities,Germany,28,Bavaria
Ikke Hüftgold holt Ukraine-Flüchtlinge mit Bussen ab - DER SPIEGEL,DE,de,2022-03-07,Local Communities,Germany,24,Berlin
Ukraine-Konflikt: Flüchtlinge kommen in Oberbayern an ... - Merkur.de,DE,de,2022-03-07,Local Communities,Germany,24,Rhineland-Palatinate
DVG: Freie Fahrt für Flüchtlinge aus der Ukraine in Duisburg - WAZ News,DE,de,2022-03-07,Local Communities,Germany,23,Mecklenburg-Vorpommern
Ukraine-Krieg; Landkreis Starnberg nimmt die ersten 200 ... - Merkur.de,DE,de,2022-03-07,Current Information War,Germany,22,Lower Saxony
Ukraine-Flüchtlinge: Stadt bittet Bundeswehr um Hilfe - Münstersche Zeitung,DE,de,2022-03-07,Local Communities,Germany,25,Hesse
Erste Flüchtlinge aus der Ukraine im Landkreis Karlsruhe ... - Baden TV News Online,DE,de,2022-03-07,Local Communities,Germany,23,Basel
Putins Krieg entronnen: Gibt es Quartiere für ukrainische ... - Merkur.de,DE,de,2022-03-07,Sanktions Russia and War Strategy,Germany,23,Nidwalden
In Bielefeld sind bereits 300 Ukraine-Flüchtlinge angekommen - Westfalen-Blatt,DE,de,2022-03-07,Local Communities,Germany,24,Glarus
Erste ukrainische Kriegsflüchtlinge kommen in Zwickau an - Stadt Zwickau,DE,de,2022-03-07,Local Communities,Germany,25,Valais
Umfrage des Tages : Krieg in der Ukraine: Würden Sie Flüchtlinge ... - shz.de,DE,de,2022-03-07,Local Communities,Germany,26,Lucerne
07.03.2022 Zentrale Anlaufstelle der Stadt für Geflüchtete aus der ... - Heidelberg,DE,de,2022-03-07,Volunteering and Donations,Germany,27,Schwyz
Ukraine-Flüchtlinge: „Den Polen geht das Essen aus“ - OBRIGHEIM - Rheinpfalz.de,DE,de,2022-03-07,Current Information Refugees,Germany,31,Schwyz
Northeim: Gutshaus wird zur Unterkunft für Geflüchtete aus der ... - hna.de,DE,de,2022-03-07,Accomodation,Germany,25,Ticino
Altentreptow zeigt viel Herz für Flüchtlinge - Nordkurier,DE,de,2022-03-07,Accomodation,Germany,17,Saxony
Wie Verl sich auf die Flüchtlinge vorbereitet - Die Glocke,DE,de,2022-03-07,Accomodation,Germany,18,Obwalden
Ukrainische Regierung: Ukraine lehnt den russischen Vorschlag für ... - Die Zeit,DE,de,2022-03-07,Sanktions Russia and War Strategy,Germany,22,Ticino
"Krieg in der Ukraine: Fluchtkorridore, geplantes Treffen in der Türkei ... - Die Zeit",DE,de,2022-03-07,Accomodation,Germany,27,Mecklenburg-Vorpommern
Ukraine-Flüchtlinge in Münchner Gymnasium - Schüler zuhause - BR24,DE,de,2022-03-07,Current Information Refugees,Germany,24,Berlin
Angst vor Zensur – Putins Patentochter aus Russland geflüchtet ... - B.Z. – Die Stimme Berlins,DE,de,2022-03-07,Sanktions Russia and War Strategy,Germany,32,Ticino
Spenden für Flüchtlinge aus der Ukraine gesucht - Wartburgkreis,DE,de,2022-03-07,Local Communities,Germany,20,Aargau
Guerre en Ukraine : Jean-Yves Le Drian croit en une défaite russe - Le Point,CH,fr,2022-03-07,Sanktions Russia and War Strategy,Switzerland,23,Schaffhausen
« La paix pour le Donbass et pour l’Ukraine ! » - Témoignages.re,CH,fr,2022-03-07,Current Information War,Switzerland,24,Schwyz
"Ukraine-Konflikt: Russen in Deutschland: ""Niemand will Krieg"" - Die Zeit",DE,de,2022-03-07,Sanktions Russia and War Strategy,Germany,23,Valais
Geflüchtete im Landkreis: „Wir werden das wieder schaffen“ - Süddeutsche Zeitung - SZ.de,DE,de,2022-03-07,Accomodation,Germany,28,Bavaria
Ehemalige Kaserne: Flüchtende aus der Ukraine kommen in ... - Zollern-Alb-Kurier,DE,de,2022-03-07,Local Communities,Germany,27,Nidwalden
Bisher kamen nur 874 ukrainische Flüchtlinge – doch es stehen fast ... - Zofinger Tagblatt,CH,de,2022-03-07,Local Communities,Switzerland,29,Bremen
Schweiz und Zürich: So läuft Hilfe für Flüchtlinge aus Ukraine an - Neue Zürcher Zeitung - NZZ,CH,de,2022-03-07,Local Communities,Switzerland,31,Obwalden
"Hehre und heikle Mission: St.Galler reist in die Ukraine, um ... - FM1Today",CH,de,2022-03-07,Volunteering and Donations,Switzerland,24,Berlin
„Enormer Zulauf“ an freiwilligen Helfern für Ukraine-Flüchtlinge - Die Presse,CH,de,2022-03-07,Local Communities,Switzerland,27,Fribourg
"Eutin, Süsel, Malente, Timmendorfer Strand: Überall bereitet man ... - Wochenspiegel Online",CH,de,2022-03-07,Volunteering and Donations,Switzerland,29,Jura
Baden-Württemberg: Über 1000 Ukraine-Flüchtlinge in BW - SÜDKURIER Online,CH,de,2022-03-07,Current Information Refugees,Switzerland,28,Vaud
Ukraine-Krieg: 200 Betten für Flüchtlinge im Gaming House Rcadia - Hamburger Abendblatt,CH,de,2022-03-07,Local Communities,Switzerland,28,Berlin
Klinikum Bad Bramstedt kann ukrainische Geflüchtete aufnehmen. - Kieler Nachrichten,CH,de,2022-03-07,Local Communities,Switzerland,25,Jura
Des réfugiés ukrainiens se réveillent dans le Jura - RTN,CH,fr,2022-03-07,Local Communities,Switzerland,21,Zurich
"A Genève, des initiatives se multiplient pour héberger des réfugiés ... - radiolac.ch",CH,fr,2022-03-07,Accomodation,Switzerland,24,Basel
La Confédération dispose de 5000 places pour les réfugiés d'Ukraine - lfm.ch,CH,fr,2022-03-07,Local Communities,Switzerland,24,Hesse
"Guerre en Ukraine : accueil de réfugiés en France, 5 liens pour tout ... - France 3 Régions",CH,fr,2022-03-07,Current Information Refugees,Switzerland,30,Neuchâtel
L'Ukraine refuse les couloirs humanitaires proposés par Moscou - RTS.ch,CH,fr,2022-03-07,Sanktions Russia and War Strategy,Switzerland,20,Sankt Gallen
"Guerre en Ukraine : « On voit arriver une deuxième vague de réfugiés, bien plus démunis » - Public Senat",CH,fr,2022-03-07,Local Communities,Switzerland,32,Schwyz
"Guerre en Ukraine : de Lviv à Sainte-Soulle, des réfugiés ukrainiens sont arrivés en Charente-Maritime - France Bleu",CH,fr,2022-03-07,Local Communities,Switzerland,38,Schwyz
"A Paris, des réfugiés ukrainiens entre soulagement et angoisse - Paris Match",CH,fr,2022-03-07,Current Information Refugees,Switzerland,22,Mecklenburg-Vorpommern
Guerre en Ukraine | Pas de limite au nombre de réfugiés que le ... - La Presse,CH,fr,2022-03-07,Local Communities,Switzerland,23,Saxony
Comment aider les réfugiés ukrainiens en Gironde ? Toutes les ... - Sud Ouest,CH,fr,2022-03-07,Local Communities,Switzerland,24,Hamburg
La mairie de Paris s'attend à accueillir de plus en plus de réfugiés ukrainiens - France Bleu,CH,fr,2022-03-07,Current Information Refugees,Switzerland,30,Thurgau
Guerre en Ukraine : treize réfugiés ukrainiens installés aux Pennes-Mirabeau - France Bleu,CH,fr,2022-03-07,Local Communities,Switzerland,29,Valais
Guerre en Ukraine : 250 réfugiés quittent la Pologne pour être ... - France 3 Régions,CH,fr,2022-03-07,Current Information Refugees,Switzerland,28,Schaffhausen
Guerre en Ukraine : la préfecture du Bas-Rhin organise l ... - France 3 Régions,CH,fr,2022-03-07,Current Information War,Switzerland,24,Vaud
"Hautes-Alpes: après une semaine de voyage, neuf réfugiés ukrainiens accueillis à Orpierre - BFM DICI",CH,fr,2022-03-07,Local Communities,Switzerland,33,Brandenburg
Accueil des réfugiés ukrainiens dans les Pyrénées-Orientales : le Département a réuni les associations et les - L'Indépendant,CH,fr,2022-03-07,Local Communities,Switzerland,39,Appenzell Ausserrhoden
Guerre en Ukraine : les Français très impliqués dans le soutien aux ... - franceinfo,CH,fr,2022-03-07,Refugee Routes from Ukraine,Switzerland,22,Basel
Comment pérenniser l'accueil des réfugiés ukrainiens dans les Pyrénées-Orientales ? - France Bleu,CH,fr,2022-03-07,Local Communities,Switzerland,31,Bern
"Vidéo. Les réfugiés ukrainiens ""peuvent être accueillis en France ... - franceinfo",CH,fr,2022-03-07,Current Information Refugees,Switzerland,27,Saxony-Anhalt
Guerre en Ukraine : Afflux de réfugiés en Pologne… Le Drian mise sur la victoire de l’Ukraine - 20 Minutes,CH,fr,2022-03-07,Current Information Refugees,Switzerland,34,Aargau
Accueil de réfugiés ukrainiens : les Français largement favorables - ELLE France,CH,fr,2022-03-07,Current Information Refugees,Switzerland,23,Schleswig-Holstein
"Convoi humanitaire de Besançon pour les réfugiés ukrainiens : ""On ne sait pas ce qui nous attend là-bas"" - France Bleu",CH,fr,2022-03-07,Local Communities,Switzerland,38,Vaud
Vic-en-Bigorre. Engagement solidaire pour les réfugiés ukrainiens - LaDepeche.fr,CH,fr,2022-03-07,Local Communities,Switzerland,27,Uri
"Calais: les associations dénoncent un accueil des réfugiés inégalitaire, la mairie se défend - BFM Grand Littoral",CH,fr,2022-03-07,Accomodation,Switzerland,34,Appenzell Ausserrhoden
Dijon : une nouvelle association appelle les Côte-d'oriens à la solidarité envers l'Ukraine - France Bleu,CH,fr,2022-03-07,Volunteering and Donations,Switzerland,31,North Rhine-Westphalia
Un ancien couvent pour accueillir des Ukrainiens en Gaspésie - Le Journal de Québec,CH,fr,2022-03-07,Statements by the Church,Switzerland,23,Schwyz
"Guerre en Ukraine : Dans la Hongrie de Viktor Orban, la leçon d'accueil des habitants de Budapest - 20 Minutes",CH,fr,2022-03-07,Refugee Routes from Ukraine,Switzerland,30,Brandenburg
"Guerre en Ukraine : En Italie, une forte mobilisation pour les civils ... - Le Monde",CH,fr,2022-03-07,Current Information Refugees,Switzerland,23,Saxony
Guerre en Ukraine : le chef de l'humanitaire appelle les belligérants ... - ONU Info,CH,fr,2022-03-07,Current Information War,Switzerland,25,North Rhine-Westphalia
"Guerre en Ukraine : en Picardie, les lycées et collèges s'organisent ... - France 3 Régions",CH,fr,2022-03-07,Children and Human Rights,Switzerland,32,Jura
La ministre du Logement Emmanuelle Wargon rend visite aux réfugiés ukrainiens à Nice - France Bleu,CH,fr,2022-03-07,Local Communities,Switzerland,28,Schwyz
Réfugiés ukrainiens : Londres refuse de simplifier la procédure d’accueil - La Nouvelle Tribune,CH,fr,2022-03-07,Local Communities,Switzerland,27,Thurgau
Guerre en Ukraine | La Croix-Rouge avertit que l'invasion russe va ... - La Presse,CH,fr,2022-03-07,Sanktions Russia and War Strategy,Switzerland,26,Berlin
Ukraine-Krieg: Halle hat nun zentrale Aufnahmestelle für Flüchtlinge - Die Zeit,DE,de,2022-03-07,Local Communities,Germany,26,Brandenburg
"250 Ukrainiens sont déjà arrivés à Strasbourg, la majorité hébergée par des citoyens - Rue89 Strasbourg",CH,fr,2022-03-07,Local Communities,Switzerland,27,North Rhine-Westphalia
La préfecture de la Moselle dévoile son dispositif pour accueillir les Ukrainiens qui fuient la guerre - France Bleu,CH,fr,2022-03-07,Volunteering and Donations,Switzerland,32,Berlin
Réfugiés ukrainiens: le Royaume-Uni installe un centre de demande de visas à Calais - BFM Grand Littoral,CH,fr,2022-03-07,Local Communities,Switzerland,33,Schaffhausen
Guerre en Ukraine: Moscou annonce des cessez-le-feu locaux en Ukraine dès 8h mardi matin - BFMTV,CH,fr,2022-03-07,Sanktions Russia and War Strategy,Switzerland,32,Saarland
"Le ""Forum réfugiés"" de Nice pris d'assaut par des dizaines d ... - Nice matin",CH,fr,2022-03-07,Accomodation,Switzerland,25,Appenzell Innerrhoden
Guerre en Ukraine : les avocats bordelais se mobilisent pour ... - Sud Ouest,CH,fr,2022-03-07,Current Information War,Switzerland,22,Grisons
Guerre en Ukraine : Moscou annonce des cessez-le-feu locaux à ... - La Voix du Nord,CH,fr,2022-03-07,Sanktions Russia and War Strategy,Switzerland,26,Brandenburg
De Kharkiv à Strasbourg : le périple d’une famille ukrainienne pour fuir la guerre - Rue89 Strasbourg,CH,fr,2022-03-07,Children and Human Rights,Switzerland,29,Jura
Guerre en Ukraine : comment des dizaines de sites relayant de ... - franceinfo,CH,fr,2022-03-07,Current Information War,Switzerland,19,Schleswig-Holstein
"Gilles-William Goldnadel: «Non, Vladimir Poutine n'est pas fou» - Le Figaro",CH,fr,2022-03-07,Sanktions Russia and War Strategy,Switzerland,23,North Rhine-Westphalia
